ID,Title,Location,Company,Condition,ExpireDate
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52604751,[국내1위 포렌식SW] 보안기술 연구 담당 정규직 채용(신입/경력),경기성남시 분당구,(주)지엠디소프트,경기 성남시 분당구경력무관학력무관정규직,~ 02/16(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52200064,AI & Computer Vision 개발 및 유지보수 인재 채용,경기성남시 분당구,(주)엠디에스인텔리전스,경기 성남시 분당구신입·경력대졸↑정규직,~ 01/02(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52602255,[채널톡] Software Engineer,서울강남구,(주)채널코퍼레이션,서울 강남구신입학력무관정규직,상시채용
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52577087,"[AI·빅데이터] 기획자, AI 엔지니어, R&D, 데이터 사이언티스트",서울강서구,(주)엑셈,서울 강서구경력 2~15년대졸↑정규직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52553853,[신입-인턴] 생성형 AI 엔지니어 - 세일링스톤 인턴 5기,서울강서구,세일링스톤(주),"서울 강서구경력무관대졸↑정규직3,500 만원",~ 02/10(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52589413,[여기어때투어] Senior Frontend Engineer,서울종로구,(주)여기어때투어,서울 종로구경력5년↑학력무관정규직,~ 01/16(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52567718,(주)크릭스 풀스택 개발자 모집,서울성동구,(주)크릭스,서울 성동구경력무관대졸↑정규직·계약직,~ 01/14(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52260531,인공지능 및 데이터 분석 직무 채용 공고,부산부산진구,(주)싸인랩,부산 부산진구경력무관학력무관정규직·계약직,~ 01/09(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52491352,AI 개발자,서울강남구,(주)에스지시큐리티컨설팅,서울 강남구경력무관초대졸↑정규직,~ 01/04(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52522166,품질검증 STB/APP/WEB/서버 QA 신입/경력 채용,서울강남구,㈜알티캐스트,서울 강남구신입·경력초대졸↑정규직·계약직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52522099,[스포츠게임] (주)선시안 개발 직군 채용,서울금천구,(주)선시안,서울 금천구경력무관학력무관정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52576889,"[개발/엔지니어] Go / Java / C / 네트워크, 인프라 엔지니어",서울강서구,(주)엑셈,서울 강서구신입·경력초대졸↑정규직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52603022,[경력 개발자 초빙],서울영등포구,(주)지오이스트,서울 영등포구신입대졸↑정규직,~ 01/17(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52552747,"백엔드/ 서버 사이드 개발자 모집, 관공서 관련 개발자 우대",대전대덕구,(주)솔텍시스템,대전 대덕구경력무관초대졸↑정규직,~ 01/11(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52199581,자율주행 차량용 레이더 개발 SW 엔지니어 충원,서울강남구,(주)스마트레이더시스템,서울 강남구경력무관대졸↑정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52622562,기업용 AI 시스템 개발자 모집,경기화성시,(주)심비즈코리아,경기 화성시경력무관대졸↑정규직,~ 01/20(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52627251,[관세법인정상] 사내 IT 시스템 개발자 모집,경기화성시,관세법인 정상,경기 화성시경력무관학력무관정규직,~ 02/20(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52179199,멀티 클라우드 구축 및 운영 엔지니어 채용,서울구로구,디딤365(주),서울 구로구경력2년↑초대졸↑정규직,~ 12/29(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52551751,경주월드 신입/경력사원 채용 [기계/전기/마케팅],경북경주시,경주월드 주식회사,경북 경주시신입·경력학력무관정규직·인턴직,~ 12/28(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52512734,㈜이노룰스 2026년도 신입 및 경력사원 공채,서울송파구,(주)이노룰스,서울 송파구신입·경력초대졸↑정규직,~ 01/07(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52523497,AI연구소 백엔드 개발자 채용,서울금천구,(주)알티솔루션,서울 금천구신입·경력대졸↑정규직,~ 01/08(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52609218,AI 어플리케이션 개발자 모집,서울강서구,(주)엘핀,서울 강서구신입·경력대졸↑정규직,~ 01/17(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52592596,2025년 코오롱그룹 12월 정기공채,경기과천시,(주)코오롱,경기 과천시경력학력무관정규직,~ 01/01(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52604386,[동호HR] 서울역 현대캐피탈 본사 데이터 분석 업무 채용,서울중구,동호에이치알(주),"서울 중구경력무관고졸↑계약직3,461 만원",~ 01/02(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52240333,[전환형 인턴] 인공지능 솔루션 엔지니어 채용,서울강남구,(주)제논,서울 강남구신입대졸↑인턴직220 만원,~ 01/05(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52395077,각 부문별 채용,서울마포구,(주)웨어밸리,서울 마포구신입·경력초대졸↑정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52592526,㈜hy 2026년 상반기 채용연계형 인턴 모집,서울서초구,(주)에치와이,서울 서초구신입대졸↑인턴직,~ 12/26(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52624678,파이썬 초/중급 개발자,부산사상구,(주)씨텍,부산 사상구경력무관고졸↑정규직,~ 02/20(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52539087,[네이버랩스] Research Engineer for Robot Navigation (인턴십),경기성남시 분당구,네이버랩스(주),경기 성남시 분당구신입석사↑인턴직,오늘마감
